,Date,Team,Normalized Offensive Rating,Normalized Defensive Rating
905,2024-11-23,Cleveland Cavaliers,1.0,0.475609756097561
906,2024-11-23,Dallas Mavericks,0.6166666666666664,0.5487804878048783
907,2024-11-23,Denver Nuggets,0.5277777777777778,0.4329268292682925
908,2024-11-23,Detroit Pistons,0.3166666666666668,0.4268292682926832
909,2024-11-23,Golden State Warriors,0.5555555555555556,0.7865853658536585
910,2024-11-23,Houston Rockets,0.4166666666666667,0.9390243902439024
911,2024-11-23,Indiana Pacers,0.3833333333333336,0.1341463414634139
912,2024-11-23,LA Clippers,0.2666666666666665,0.7012195121951224
913,2024-11-23,Los Angeles Lakers,0.6722222222222219,0.0731707317073164
914,2024-11-23,Memphis Grizzlies,0.5944444444444446,0.5670731707317074
915,2024-11-23,Miami Heat,0.3944444444444441,0.4634146341463413
916,2024-11-23,Milwaukee Bucks,0.4222222222222219,0.3963414634146344
917,2024-11-23,Minnesota Timberwolves,0.5,0.4512195121951217
918,2024-11-23,New Orleans Pelicans,0.0999999999999998,0.018292682926829
919,2024-11-23,New York Knicks,0.8833333333333336,0.2073170731707313
920,2024-11-23,Oklahoma City Thunder,0.4499999999999997,1.0
921,2024-11-23,Orlando Magic,0.2666666666666665,0.8353658536585363
922,2024-11-23,Philadelphia 76ers,0.0444444444444442,0.3658536585365856
923,2024-11-23,Phoenix Suns,0.4222222222222219,0.2317073170731707
924,2024-11-23,Portland Trail Blazers,0.0,0.4146341463414634
925,2024-11-23,Sacramento Kings,0.5055555555555552,0.4268292682926832
926,2024-11-23,San Antonio Spurs,0.3222222222222221,0.5182926829268295
927,2024-11-23,Toronto Raptors,0.3666666666666663,0.1524390243902439
928,2024-11-23,Utah Jazz,0.2166666666666669,0.0792682926829266
929,2024-11-23,Washington Wizards,0.038888888888889,0.0
930,2024-11-24,Atlanta Hawks,0.3033707865168543,0.1925465838509313
931,2024-11-24,Boston Celtics,0.8707865168539327,0.4782608695652177
932,2024-11-24,Brooklyn Nets,0.5112359550561796,0.1118012422360247
933,2024-11-24,Charlotte Hornets,0.3258426966292134,0.2298136645962735
934,2024-11-24,Chicago Bulls,0.3932584269662922,0.0372670807453412
935,2024-11-24,Cleveland Cavaliers,1.0,0.4906832298136642
936,2024-11-24,Dallas Mavericks,0.5898876404494383,0.5403726708074538
937,2024-11-24,Denver Nuggets,0.5337078651685394,0.422360248447205
938,2024-11-24,Detroit Pistons,0.3202247191011238,0.4161490683229817
939,2024-11-24,Golden State Warriors,0.5617977528089888,0.7826086956521738
940,2024-11-24,Houston Rockets,0.4213483146067416,0.937888198757764
941,2024-11-24,Indiana Pacers,0.3988764044943818,0.1677018633540374
942,2024-11-24,LA Clippers,0.3314606741573037,0.7142857142857145
943,2024-11-24,Los Angeles Lakers,0.6797752808988762,0.0559006211180118
944,2024-11-24,Memphis Grizzlies,0.6011235955056182,0.5590062111801244
945,2024-11-24,Miami Heat,0.3932584269662922,0.4782608695652177
946,2024-11-24,Milwaukee Bucks,0.4269662921348312,0.3850931677018636
947,2024-11-24,Minnesota Timberwolves,0.5168539325842699,0.4099378881987575
948,2024-11-24,New Orleans Pelicans,0.1011235955056178,0.0
949,2024-11-24,New York Knicks,0.8932584269662927,0.1925465838509313
950,2024-11-24,Oklahoma City Thunder,0.4550561797752807,1.0
951,2024-11-24,Orlando Magic,0.2696629213483145,0.8322981366459625
952,2024-11-24,Philadelphia 76ers,0.033707865168539,0.2919254658385096
953,2024-11-24,Phoenix Suns,0.4269662921348312,0.2173913043478261
954,2024-11-24,Portland Trail Blazers,0.0,0.4037267080745342
955,2024-11-24,Sacramento Kings,0.5000000000000004,0.4099378881987575
956,2024-11-24,San Antonio Spurs,0.3258426966292134,0.5093167701863357
957,2024-11-24,Toronto Raptors,0.3483146067415733,0.124223602484472
958,2024-11-24,Utah Jazz,0.2191011235955059,0.062111801242236
959,2024-11-24,Washington Wizards,0.0280898876404494,0.0
960,2024-11-25,Atlanta Hawks,0.3097826086956517,0.1987179487179484
961,2024-11-25,Boston Celtics,0.896739130434783,0.5512820512820511
962,2024-11-25,Brooklyn Nets,0.5760869565217391,0.0961538461538461
963,2024-11-25,Charlotte Hornets,0.2826086956521734,0.2820512820512816
964,2024-11-25,Chicago Bulls,0.4130434782608694,0.0384615384615381
965,2024-11-25,Cleveland Cavaliers,1.0,0.506410256410256
966,2024-11-25,Dallas Mavericks,0.6032608695652174,0.5769230769230771
967,2024-11-25,Denver Nuggets,0.5543478260869562,0.3076923076923076
968,2024-11-25,Detroit Pistons,0.33695652173913,0.4423076923076919
969,2024-11-25,Golden State Warriors,0.5923913043478259,0.7243589743589745
970,2024-11-25,Houston Rockets,0.4402173913043477,0.967948717948718
971,2024-11-25,Indiana Pacers,0.4130434782608694,0.2051282051282054
972,2024-11-25,LA Clippers,0.3097826086956517,0.6666666666666663
973,2024-11-25,Los Angeles Lakers,0.6902173913043476,0.0576923076923071
974,2024-11-25,Memphis Grizzlies,0.6250000000000003,0.6346153846153844
975,2024-11-25,Miami Heat,0.4130434782608694,0.4935897435897439
976,2024-11-25,Milwaukee Bucks,0.445652173913043,0.3974358974358978
977,2024-11-25,Minnesota Timberwolves,0.5326086956521741,0.4230769230769229
978,2024-11-25,New Orleans Pelicans,0.1304347826086952,0.032051282051282
979,2024-11-25,New York Knicks,0.9782608695652178,0.1923076923076924
980,2024-11-25,Oklahoma City Thunder,0.5326086956521741,1.0
981,2024-11-25,Orlando Magic,0.2717391304347827,0.9102564102564108
982,2024-11-25,Philadelphia 76ers,0.0652173913043472,0.3012820512820515
983,2024-11-25,Phoenix Suns,0.445652173913043,0.2243589743589744
984,2024-11-25,Portland Trail Blazers,0.0,0.3910256410256408
985,2024-11-25,Sacramento Kings,0.5054347826086958,0.3525641025641026
986,2024-11-25,San Antonio Spurs,0.3478260869565214,0.525641025641026
987,2024-11-25,Toronto Raptors,0.3641304347826082,0.1538461538461534
988,2024-11-25,Utah Jazz,0.2445652173913044,0.0641025641025641
989,2024-11-25,Washington Wizards,0.0597826086956518,0.0
990,2024-11-26,Atlanta Hawks,0.3097826086956517,0.1987179487179484
991,2024-11-26,Boston Celtics,0.896739130434783,0.5512820512820511
992,2024-11-26,Brooklyn Nets,0.5760869565217391,0.0961538461538461
993,2024-11-26,Charlotte Hornets,0.2826086956521734,0.2820512820512816
994,2024-11-26,Chicago Bulls,0.4347826086956524,0.0961538461538461
995,2024-11-26,Cleveland Cavaliers,1.0,0.506410256410256
996,2024-11-26,Dallas Mavericks,0.6032608695652174,0.5769230769230771
997,2024-11-26,Denver Nuggets,0.5543478260869562,0.3076923076923076
998,2024-11-26,Detroit Pistons,0.33695652173913,0.4423076923076919
999,2024-11-26,Golden State Warriors,0.5923913043478259,0.7243589743589745
1000,2024-11-26,Houston Rockets,0.4293478260869562,0.961538461538462
1001,2024-11-26,Indiana Pacers,0.4130434782608694,0.2051282051282054
1002,2024-11-26,LA Clippers,0.3097826086956517,0.6666666666666663
1003,2024-11-26,Los Angeles Lakers,0.6250000000000003,0.0384615384615381
1004,2024-11-26,Memphis Grizzlies,0.6250000000000003,0.6346153846153844
1005,2024-11-26,Miami Heat,0.4239130434782609,0.4551282051282049
1006,2024-11-26,Milwaukee Bucks,0.467391304347826,0.3910256410256408
1007,2024-11-26,Minnesota Timberwolves,0.4999999999999996,0.4423076923076919
1008,2024-11-26,New Orleans Pelicans,0.1304347826086952,0.032051282051282
1009,2024-11-26,New York Knicks,0.9782608695652178,0.1923076923076924
1010,2024-11-26,Oklahoma City Thunder,0.5326086956521741,1.0
1011,2024-11-26,Orlando Magic,0.2717391304347827,0.9102564102564108
1012,2024-11-26,Philadelphia 76ers,0.0652173913043472,0.3012820512820515
1013,2024-11-26,Phoenix Suns,0.4836956521739128,0.2948717948717946
1014,2024-11-26,Portland Trail Blazers,0.0,0.3910256410256408
1015,2024-11-26,Sacramento Kings,0.5054347826086958,0.3525641025641026
1016,2024-11-26,San Antonio Spurs,0.3967391304347826,0.512820512820513
1017,2024-11-26,Toronto Raptors,0.3641304347826082,0.1538461538461534
1018,2024-11-26,Utah Jazz,0.2608695652173913,0.032051282051282
1019,2024-11-26,Washington Wizards,0.0380434782608689,0.0
1020,2024-11-27,Atlanta Hawks,0.3666666666666663,0.2062499999999998
1021,2024-11-27,Boston Celtics,0.9166666666666666,0.5499999999999998
1022,2024-11-27,Brooklyn Nets,0.6166666666666664,0.1187500000000003
1023,2024-11-27,Charlotte Hornets,0.2611111111111104,0.3187499999999996
1024,2024-11-27,Chicago Bulls,0.4444444444444444,0.0750000000000001
1025,2024-11-27,Cleveland Cavaliers,1.0,0.4437499999999996
1026,2024-11-27,Dallas Mavericks,0.6611111111111106,0.5499999999999998
1027,2024-11-27,Denver Nuggets,0.6166666666666664,0.3312499999999998
1028,2024-11-27,Detroit Pistons,0.3277777777777773,0.4000000000000003
1029,2024-11-27,Golden State Warriors,0.5555555555555556,0.7249999999999996
1030,2024-11-27,Houston Rockets,0.4333333333333332,0.9562499999999998
1031,2024-11-27,Indiana Pacers,0.4722222222222222,0.1937499999999996
1032,2024-11-27,LA Clippers,0.3444444444444438,0.7125000000000004
1033,2024-11-27,Los Angeles Lakers,0.6611111111111106,0.09375
1034,2024-11-27,Memphis Grizzlies,0.6611111111111106,0.6437499999999998
1035,2024-11-27,Miami Heat,0.4111111111111106,0.5
1036,2024-11-27,Milwaukee Bucks,0.4777777777777774,0.3937499999999998
1037,2024-11-27,Minnesota Timberwolves,0.4777777777777774,0.4312500000000003
1038,2024-11-27,New Orleans Pelicans,0.0888888888888885,0.0499999999999998
1039,2024-11-27,New York Knicks,0.9833333333333328,0.1500000000000003
1040,2024-11-27,Oklahoma City Thunder,0.5166666666666665,1.0
1041,2024-11-27,Orlando Magic,0.3333333333333333,0.8687500000000004
1042,2024-11-27,Philadelphia 76ers,0.0555555555555555,0.3187499999999996
1043,2024-11-27,Phoenix Suns,0.5,0.2625000000000002
1044,2024-11-27,Portland Trail Blazers,0.0444444444444442,0.3375000000000003
1045,2024-11-27,Sacramento Kings,0.5277777777777778,0.3875000000000002
1046,2024-11-27,San Antonio Spurs,0.3888888888888889,0.46875
1047,2024-11-27,Toronto Raptors,0.3888888888888889,0.2437500000000003
1048,2024-11-27,Utah Jazz,0.2611111111111104,0.0
1049,2024-11-27,Washington Wizards,0.0,0.0125000000000001
1050,2024-11-28,Atlanta Hawks,0.3666666666666663,0.2062499999999998
1051,2024-11-28,Boston Celtics,0.9166666666666666,0.5499999999999998
1052,2024-11-28,Brooklyn Nets,0.6166666666666664,0.1187500000000003
1053,2024-11-28,Charlotte Hornets,0.2611111111111104,0.3187499999999996
1054,2024-11-28,Chicago Bulls,0.4444444444444444,0.0750000000000001
1055,2024-11-28,Cleveland Cavaliers,1.0,0.4437499999999996
1056,2024-11-28,Dallas Mavericks,0.6611111111111106,0.5499999999999998
1057,2024-11-28,Denver Nuggets,0.6166666666666664,0.3312499999999998
1058,2024-11-28,Detroit Pistons,0.3277777777777773,0.4000000000000003
1059,2024-11-28,Golden State Warriors,0.5555555555555556,0.7249999999999996
1060,2024-11-28,Houston Rockets,0.4333333333333332,0.9562499999999998
1061,2024-11-28,Indiana Pacers,0.4722222222222222,0.1937499999999996
1062,2024-11-28,LA Clippers,0.3444444444444438,0.7125000000000004
1063,2024-11-28,Los Angeles Lakers,0.6611111111111106,0.09375
1064,2024-11-28,Memphis Grizzlies,0.6611111111111106,0.6437499999999998
1065,2024-11-28,Miami Heat,0.4111111111111106,0.5
1066,2024-11-28,Milwaukee Bucks,0.4777777777777774,0.3937499999999998
1067,2024-11-28,Minnesota Timberwolves,0.4777777777777774,0.4312500000000003
1068,2024-11-28,New Orleans Pelicans,0.0888888888888885,0.0499999999999998
1069,2024-11-28,New York Knicks,0.9833333333333328,0.1500000000000003
1070,2024-11-28,Oklahoma City Thunder,0.5166666666666665,1.0
1071,2024-11-28,Orlando Magic,0.3333333333333333,0.8687500000000004
1072,2024-11-28,Philadelphia 76ers,0.0555555555555555,0.3187499999999996
1073,2024-11-28,Phoenix Suns,0.5,0.2625000000000002
1074,2024-11-28,Portland Trail Blazers,0.0444444444444442,0.3375000000000003
1075,2024-11-28,Sacramento Kings,0.5277777777777778,0.3875000000000002
1076,2024-11-28,San Antonio Spurs,0.3888888888888889,0.46875
1077,2024-11-28,Toronto Raptors,0.3888888888888889,0.2437500000000003
1078,2024-11-28,Utah Jazz,0.2611111111111104,0.0
1079,2024-11-28,Washington Wizards,0.0,0.0125000000000001
1080,2024-11-29,Atlanta Hawks,0.3976608187134502,0.253086419753086
1081,2024-11-29,Boston Celtics,1.0,0.493827160493827
1082,2024-11-29,Brooklyn Nets,0.6081871345029237,0.0864197530864201
1083,2024-11-29,Charlotte Hornets,0.2690058479532161,0.3333333333333336
1084,2024-11-29,Chicago Bulls,0.502923976608187,0.0370370370370366
1085,2024-11-29,Cleveland Cavaliers,0.9824561403508774,0.4320987654320987
1086,2024-11-29,Dallas Mavericks,0.6959064327485377,0.5432098765432096
1087,2024-11-29,Denver Nuggets,0.6491228070175438,0.3271604938271603
1088,2024-11-29,Detroit Pistons,0.3976608187134502,0.4259259259259261
1089,2024-11-29,Golden State Warriors,0.5847953216374271,0.7160493827160489
1090,2024-11-29,Houston Rockets,0.4561403508771929,0.944444444444444
1091,2024-11-29,Indiana Pacers,0.4678362573099416,0.154320987654321
1092,2024-11-29,LA Clippers,0.3274853801169588,0.7283950617283947
1093,2024-11-29,Los Angeles Lakers,0.6491228070175438,0.1111111111111109
1094,2024-11-29,Memphis Grizzlies,0.6900584795321638,0.648148148148148
1095,2024-11-29,Miami Heat,0.4853801169590643,0.4814814814814812
1096,2024-11-29,Milwaukee Bucks,0.502923976608187,0.3888888888888886
1097,2024-11-29,Minnesota Timberwolves,0.4619883040935669,0.4691358024691353
1098,2024-11-29,New Orleans Pelicans,0.093567251461988,0.0555555555555559
1099,2024-11-29,New York Knicks,0.994152046783626,0.1790123456790127
1100,2024-11-29,Oklahoma City Thunder,0.5321637426900583,1.0
1101,2024-11-29,Orlando Magic,0.3918128654970755,0.8641975308641974
1102,2024-11-29,Philadelphia 76ers,0.0584795321637427,0.3148148148148144
1103,2024-11-29,Phoenix Suns,0.5263157894736844,0.2592592592592594
1104,2024-11-29,Portland Trail Blazers,0.0818713450292392,0.3456790123456785
1105,2024-11-29,Sacramento Kings,0.5380116959064323,0.3703703703703703
1106,2024-11-29,San Antonio Spurs,0.409356725146199,0.4629629629629629
1107,2024-11-29,Toronto Raptors,0.4210526315789468,0.2098765432098768
1108,2024-11-29,Utah Jazz,0.2748538011695901,0.0
1109,2024-11-29,Washington Wizards,0.0,0.0123456790123458
1110,2024-11-30,Atlanta Hawks,0.3772455089820357,0.279503105590062
1111,2024-11-30,Boston Celtics,1.0,0.4906832298136646
1112,2024-11-30,Brooklyn Nets,0.5988023952095808,0.0807453416149075
1113,2024-11-30,Charlotte Hornets,0.2395209580838323,0.3354037267080747
1114,2024-11-30,Chicago Bulls,0.4910179640718564,0.0310559006211179
1115,2024-11-30,Cleveland Cavaliers,0.9820359281437128,0.4285714285714287
1116,2024-11-30,Dallas Mavericks,0.6646706586826351,0.5776397515527955
1117,2024-11-30,Denver Nuggets,0.6407185628742516,0.3229813664596274
1118,2024-11-30,Detroit Pistons,0.3413173652694612,0.4161490683229814
1119,2024-11-30,Golden State Warriors,0.5508982035928145,0.6956521739130432
1120,2024-11-30,Houston Rockets,0.4431137724550901,0.9440993788819873
1121,2024-11-30,Indiana Pacers,0.4550898203592818,0.1490683229813667
1122,2024-11-30,LA Clippers,0.3113772455089821,0.7267080745341613
1123,2024-11-30,Los Angeles Lakers,0.6407185628742516,0.1055900621118013
1124,2024-11-30,Memphis Grizzlies,0.6826347305389224,0.6459627329192547
1125,2024-11-30,Miami Heat,0.4730538922155691,0.4782608695652173
1126,2024-11-30,Milwaukee Bucks,0.5149700598802399,0.3850931677018633
1127,2024-11-30,Minnesota Timberwolves,0.4491017964071855,0.4658385093167699
1128,2024-11-30,New Orleans Pelicans,0.0718562874251498,0.0496894409937894
1129,2024-11-30,New York Knicks,0.9940119760479046,0.1739130434782615
1130,2024-11-30,Oklahoma City Thunder,0.5209580838323354,1.0
1131,2024-11-30,Orlando Magic,0.3772455089820357,0.8633540372670807
1132,2024-11-30,Philadelphia 76ers,0.059880239520958,0.3726708074534159
1133,2024-11-30,Phoenix Suns,0.5149700598802399,0.2857142857142861
1134,2024-11-30,Portland Trail Blazers,0.059880239520958,0.341614906832298
1135,2024-11-30,Sacramento Kings,0.5269461077844309,0.3664596273291927
1136,2024-11-30,San Antonio Spurs,0.3952095808383238,0.4596273291925467
1137,2024-11-30,Toronto Raptors,0.4071856287425147,0.2049689440993795
1138,2024-11-30,Utah Jazz,0.221556886227545,0.0310559006211179
1139,2024-11-30,Washington Wizards,0.0,0.0
1140,2024-12-01,Atlanta Hawks,0.3865030674846624,0.2941176470588232
1141,2024-12-01,Boston Celtics,0.975460122699387,0.5098039215686279
1142,2024-12-01,Brooklyn Nets,0.5521472392638038,0.1372549019607847
1143,2024-12-01,Charlotte Hornets,0.245398773006135,0.3529411764705883
1144,2024-12-01,Chicago Bulls,0.503067484662577,0.0326797385620915
1145,2024-12-01,Cleveland Cavaliers,0.98159509202454,0.4705882352941175
1146,2024-12-01,Dallas Mavericks,0.730061349693252,0.5490196078431372
1147,2024-12-01,Denver Nuggets,0.6687116564417183,0.30718954248366
1148,2024-12-01,Detroit Pistons,0.3496932515337426,0.437908496732026
1149,2024-12-01,Golden State Warriors,0.5644171779141107,0.7320261437908493
1150,2024-12-01,Houston Rockets,0.4723926380368101,0.9542483660130716
1151,2024-12-01,Indiana Pacers,0.466257668711657,0.1307189542483658
1152,2024-12-01,LA Clippers,0.3558282208588956,0.7320261437908493
1153,2024-12-01,Los Angeles Lakers,0.6441717791411045,0.1307189542483658
1154,2024-12-01,Memphis Grizzlies,0.730061349693252,0.6666666666666663
1155,2024-12-01,Miami Heat,0.49079754601227,0.4771241830065363
1156,2024-12-01,Milwaukee Bucks,0.5276073619631908,0.4052287581699345
1157,2024-12-01,Minnesota Timberwolves,0.4601226993865031,0.4901960784313721
1158,2024-12-01,New Orleans Pelicans,0.0122699386503069,0.058823529411765
1159,2024-12-01,New York Knicks,1.0,0.2810457516339875
1160,2024-12-01,Oklahoma City Thunder,0.5460122699386507,1.0
1161,2024-12-01,Orlando Magic,0.3619631901840495,0.941176470588235
1162,2024-12-01,Philadelphia 76ers,0.0613496932515337,0.3921568627450977
1163,2024-12-01,Phoenix Suns,0.5276073619631908,0.3006535947712422
1164,2024-12-01,Portland Trail Blazers,0.1288343558282214,0.3006535947712422
1165,2024-12-01,Sacramento Kings,0.5766871165644176,0.3464052287581703
1166,2024-12-01,San Antonio Spurs,0.4539877300613501,0.437908496732026
1167,2024-12-01,Toronto Raptors,0.4355828220858901,0.2156862745098045
1168,2024-12-01,Utah Jazz,0.239263803680982,0.0522875816993471
1169,2024-12-01,Washington Wizards,0.0,0.0
1170,2024-12-02,Atlanta Hawks,0.4049079754601233,0.3202614379084968
1171,2024-12-02,Boston Celtics,0.9509202453987732,0.5686274509803919
1172,2024-12-02,Brooklyn Nets,0.50920245398773,0.1176470588235301
1173,2024-12-02,Charlotte Hornets,0.245398773006135,0.3529411764705883
1174,2024-12-02,Chicago Bulls,0.5276073619631908,0.0849673202614386
1175,2024-12-02,Cleveland Cavaliers,0.98159509202454,0.4705882352941175
1176,2024-12-02,Dallas Mavericks,0.730061349693252,0.5490196078431372
1177,2024-12-02,Denver Nuggets,0.6687116564417183,0.30718954248366
1178,2024-12-02,Detroit Pistons,0.3496932515337426,0.437908496732026
1179,2024-12-02,Golden State Warriors,0.5644171779141107,0.7320261437908493
1180,2024-12-02,Houston Rockets,0.4723926380368101,0.9542483660130716
1181,2024-12-02,Indiana Pacers,0.466257668711657,0.1307189542483658
1182,2024-12-02,LA Clippers,0.3558282208588956,0.7320261437908493
1183,2024-12-02,Los Angeles Lakers,0.5521472392638038,0.1437908496732026
1184,2024-12-02,Memphis Grizzlies,0.730061349693252,0.6666666666666663
1185,2024-12-02,Miami Heat,0.4233128834355832,0.4705882352941175
1186,2024-12-02,Milwaukee Bucks,0.5276073619631908,0.4052287581699345
1187,2024-12-02,Minnesota Timberwolves,0.4601226993865031,0.5816993464052287
1188,2024-12-02,New Orleans Pelicans,0.0122699386503069,0.058823529411765
1189,2024-12-02,New York Knicks,1.0,0.2810457516339875
1190,2024-12-02,Oklahoma City Thunder,0.5460122699386507,1.0
1191,2024-12-02,Orlando Magic,0.3619631901840495,0.941176470588235
1192,2024-12-02,Philadelphia 76ers,0.0613496932515337,0.3921568627450977
1193,2024-12-02,Phoenix Suns,0.5276073619631908,0.3006535947712422
1194,2024-12-02,Portland Trail Blazers,0.1288343558282214,0.3006535947712422
1195,2024-12-02,Sacramento Kings,0.5766871165644176,0.3464052287581703
1196,2024-12-02,San Antonio Spurs,0.4539877300613501,0.437908496732026
1197,2024-12-02,Toronto Raptors,0.4355828220858901,0.2156862745098045
1198,2024-12-02,Utah Jazz,0.239263803680982,0.0522875816993471
1199,2024-12-02,Washington Wizards,0.0,0.0
1200,2024-12-03,Atlanta Hawks,0.4450867052023123,0.3311258278145697
1201,2024-12-03,Boston Celtics,0.9595375722543352,0.5827814569536425
1202,2024-12-03,Brooklyn Nets,0.543352601156069,0.1258278145695368
1203,2024-12-03,Charlotte Hornets,0.3005780346820811,0.3509933774834436
1204,2024-12-03,Chicago Bulls,0.5606936416184973,0.0927152317880798
1205,2024-12-03,Cleveland Cavaliers,0.9710982658959536,0.5695364238410594
1206,2024-12-03,Dallas Mavericks,0.7398843930635838,0.5695364238410594
1207,2024-12-03,Denver Nuggets,0.6878612716763002,0.3377483443708606
1208,2024-12-03,Detroit Pistons,0.3815028901734101,0.4105960264900665
1209,2024-12-03,Golden State Warriors,0.5780346820809249,0.7284768211920533
1210,2024-12-03,Houston Rockets,0.5202312138728324,0.907284768211921
1211,2024-12-03,Indiana Pacers,0.4797687861271675,0.1523178807947018
1212,2024-12-03,LA Clippers,0.46242774566474,0.7284768211920533
1213,2024-12-03,Los Angeles Lakers,0.5838150289017339,0.1523178807947018
1214,2024-12-03,Memphis Grizzlies,0.7283236994219651,0.6688741721854303
1215,2024-12-03,Miami Heat,0.46242774566474,0.4834437086092715
1216,2024-12-03,Milwaukee Bucks,0.6011560693641614,0.4437086092715235
1217,2024-12-03,Minnesota Timberwolves,0.4971098265895951,0.5960264900662253
1218,2024-12-03,New Orleans Pelicans,0.07514450867052,0.0662251655629139
1219,2024-12-03,New York Knicks,1.0,0.3245033112582787
1220,2024-12-03,Oklahoma City Thunder,0.6358381502890175,1.0
1221,2024-12-03,Orlando Magic,0.3930635838150288,0.920529801324504
1222,2024-12-03,Philadelphia 76ers,0.1560693641618499,0.4039735099337745
1223,2024-12-03,Phoenix Suns,0.53757225433526,0.3774834437086096
1224,2024-12-03,Portland Trail Blazers,0.2023121387283237,0.2450331125827817
1225,2024-12-03,Sacramento Kings,0.6416184971098263,0.3443708609271526
1226,2024-12-03,San Antonio Spurs,0.4393063583815026,0.4701986754966886
1227,2024-12-03,Toronto Raptors,0.4797687861271675,0.2649006622516557
1228,2024-12-03,Utah Jazz,0.2947976878612714,0.0
1229,2024-12-03,Washington Wizards,0.0,0.0198675496688739
1230,2024-12-04,Atlanta Hawks,0.4508670520231213,0.3708609271523176
1231,2024-12-04,Boston Celtics,0.9826589595375724,0.5629139072847684
1232,2024-12-04,Brooklyn Nets,0.5202312138728324,0.1920529801324507
1233,2024-12-04,Charlotte Hornets,0.3005780346820811,0.3509933774834436
1234,2024-12-04,Chicago Bulls,0.5606936416184973,0.0927152317880798
1235,2024-12-04,Cleveland Cavaliers,0.9710982658959536,0.5695364238410594
1236,2024-12-04,Dallas Mavericks,0.7398843930635838,0.5695364238410594
1237,2024-12-04,Denver Nuggets,0.6878612716763002,0.3377483443708606
1238,2024-12-04,Detroit Pistons,0.3988439306358377,0.3642384105960266
1239,2024-12-04,Golden State Warriors,0.5780346820809249,0.7284768211920533
1240,2024-12-04,Houston Rockets,0.5202312138728324,0.907284768211921
1241,2024-12-04,Indiana Pacers,0.4335260115606937,0.1920529801324507
1242,2024-12-04,LA Clippers,0.3872832369942199,0.7350993377483444
1243,2024-12-04,Los Angeles Lakers,0.53757225433526,0.0860927152317879
1244,2024-12-04,Memphis Grizzlies,0.7283236994219651,0.6688741721854303
1245,2024-12-04,Miami Heat,0.543352601156069,0.5364238410596025
1246,2024-12-04,Milwaukee Bucks,0.5606936416184973,0.4370860927152316
1247,2024-12-04,Minnesota Timberwolves,0.4797687861271675,0.6887417218543053
1248,2024-12-04,New Orleans Pelicans,0.07514450867052,0.0662251655629139
1249,2024-12-04,New York Knicks,1.0,0.3245033112582787
1250,2024-12-04,Oklahoma City Thunder,0.6358381502890175,1.0
1251,2024-12-04,Orlando Magic,0.4104046242774564,0.9006622516556291
1252,2024-12-04,Philadelphia 76ers,0.1734104046242774,0.3841059602649006
1253,2024-12-04,Phoenix Suns,0.53757225433526,0.3774834437086096
1254,2024-12-04,Portland Trail Blazers,0.2023121387283237,0.2450331125827817
1255,2024-12-04,Sacramento Kings,0.6416184971098263,0.3443708609271526
1256,2024-12-04,San Antonio Spurs,0.4393063583815026,0.4701986754966886
1257,2024-12-04,Toronto Raptors,0.4797687861271675,0.2649006622516557
1258,2024-12-04,Utah Jazz,0.2947976878612714,0.0
1259,2024-12-04,Washington Wizards,0.0,0.0198675496688739
1260,2024-12-05,Atlanta Hawks,0.4480874316939893,0.3664596273291921
1261,2024-12-05,Boston Celtics,0.950819672131148,0.546583850931677
1262,2024-12-05,Brooklyn Nets,0.5136612021857927,0.1987577639751555
1263,2024-12-05,Charlotte Hornets,0.3114754098360657,0.2919254658385096
1264,2024-12-05,Chicago Bulls,0.5956284153005469,0.1118012422360247
1265,2024-12-05,Cleveland Cavaliers,0.92896174863388,0.5714285714285718
1266,2024-12-05,Dallas Mavericks,0.7540983606557377,0.5900621118012425
1267,2024-12-05,Denver Nuggets,0.6393442622950822,0.3291925465838509
1268,2024-12-05,Detroit Pistons,0.3989071038251365,0.3602484472049688
1269,2024-12-05,Golden State Warriors,0.53551912568306,0.7391304347826084
1270,2024-12-05,Houston Rockets,0.475409836065574,0.881987577639752
1271,2024-12-05,Indiana Pacers,0.4316939890710386,0.1987577639751555
1272,2024-12-05,LA Clippers,0.3879781420765033,0.7080745341614905
1273,2024-12-05,Los Angeles Lakers,0.5300546448087434,0.0993788819875772
1274,2024-12-05,Memphis Grizzlies,0.688524590163935,0.6645962732919259
1275,2024-12-05,Miami Heat,0.53551912568306,0.5217391304347823
1276,2024-12-05,Milwaukee Bucks,0.5519125683060114,0.4285714285714281
1277,2024-12-05,Minnesota Timberwolves,0.475409836065574,0.6645962732919259
1278,2024-12-05,New Orleans Pelicans,0.1366120218579235,0.0807453416149066
1279,2024-12-05,New York Knicks,1.0,0.3354037267080741
1280,2024-12-05,Oklahoma City Thunder,0.6448087431693988,1.0
1281,2024-12-05,Orlando Magic,0.4098360655737705,0.8633540372670805
1282,2024-12-05,Philadelphia 76ers,0.1857923497267763,0.3788819875776396
1283,2024-12-05,Phoenix Suns,0.546448087431694,0.3478260869565215
1284,2024-12-05,Portland Trail Blazers,0.213114754098361,0.2484472049689442
1285,2024-12-05,Sacramento Kings,0.6010928961748635,0.3602484472049688
1286,2024-12-05,San Antonio Spurs,0.4535519125683059,0.4037267080745342
1287,2024-12-05,Toronto Raptors,0.4153005464480879,0.2484472049689442
1288,2024-12-05,Utah Jazz,0.3005464480874317,0.0186335403726706
1289,2024-12-05,Washington Wizards,0.0,0.0
